filename	sentno	begin	end	gender	number	category	mentions
Nescio_Dichtertje	704	12	14	n	sg	OBJ	't ledikant
Nescio_Dichtertje	704	17	19	n	pl	PKM.uit	haar enkels
Nescio_Dichtertje	707	3	6	fm	pl	PER.misc	dames en heeren
Nescio_Dichtertje	708	5	7	n	sg	OBJ	z'n lessenaar
Nescio_Dichtertje	711	5	6	n	pl	MISC	drukproeven, de drukproeven
Nescio_Dichtertje	712	5	7	n	sg	LOC.bc	den Haag
Nescio_Dichtertje	712	8	13	f	sg	PER.fic	een rijke nicht uit Indië
Nescio_Dichtertje	712	12	13	n	sg	LOC.land	Indië
Nescio_Dichtertje	714	16	18	n	sg	MISC	't werk
Nescio_Dichtertje	715	1	3	n	sg	MISC	de schemering
Nescio_Dichtertje	715	14	19	n	sg	OBJ	de brief voor den uitgever
Nescio_Dichtertje	715	17	19	fm	sg	PER.fic	den uitgever
Nescio_Dichtertje	715	28	29	n	pl	OBJ	postzegels
Nescio_Dichtertje	716	6	8	n	sg	OBJ	een bovenhuis, 't huis, 't huis
Nescio_Dichtertje	716	13	15	n	sg	LOC.punt	den kant
Nescio_Dichtertje	716	18	23	n	sg	LOC.water	een vaart voor 't huis
Nescio_Dichtertje	716	25	27	n	sg	LOC.punt	den overkant
Nescio_Dichtertje	716	28	30	n	sg	LOC.lijn	't weiland
Nescio_Dichtertje	717	3	8	n	sg	OBJ	een stoel voor den haard
Nescio_Dichtertje	717	6	8	n	sg	OBJ	den haard, den haard
Nescio_Dichtertje	717	9	10	n	sg	OBJ	mantel
Nescio_Dichtertje	717	12	13	n	sg	OBJ	hoed
Nescio_Dichtertje	717	17	19	n	sg	MISC	't vuur
Nescio_Dichtertje	717	22	26	n	sg	MISC	de volheid der tijden, de volheid voor haar
Nescio_Dichtertje	718	4	6	n	sg	OBJ	de rustbank
Nescio_Dichtertje	718	8	10	n	sg	OBJ	't venster, 't venster
Nescio_Dichtertje	718	11	13	n	sg	OBJ	den haard
Nescio_Dichtertje	718	23	26	n	sg	LOC.punt	de donkere kamer
Nescio_Dichtertje	718	30	39	n	sg	MISC	't gele licht van de straatlantaarn op 't plafond
Nescio_Dichtertje	718	34	39	n	sg	OBJ	de straatlantaarn op 't plafond, de straatlantaarn, den straatlantaarn, de straatlantaarn
Nescio_Dichtertje	718	37	39	n	sg	OBJ	't plafond, 't plafond, 't plafond
Nescio_Dichtertje	718	41	50	n	sg	MISC	't roode schijnsel van den haard op de vloer
Nescio_Dichtertje	718	48	50	n	sg	OBJ	de vloer
Nescio_Dichtertje	719	7	9	n	sg	MISC	't lamplicht
Nescio_Dichtertje	719	10	12	n	pl	OBJ	vele vensters
Nescio_Dichtertje	719	29	31	n	sg	LOC.regio	't land
Nescio_Dichtertje	719	33	36	n	sg	MISC	't laatste licht
Nescio_Dichtertje	719	36	39	n	sg	MISC	de hooge lucht
Nescio_Dichtertje	721	0	2	n	sg	OBJ	Z'n boek, z'n boek, 't boek zelf, z'n boek, 't, 't, Djengis Kan, Z'n boek
Nescio_Dichtertje	721	13	18	n	sg	PKM.in	z'n positie in de maatschappij, een farce
Nescio_Dichtertje	721	16	18	n	sg	MISC	de maatschappij
Nescio_Dichtertje	722	0	3	fm	pl	PER.fic	Coba en Bobi, hen, Coba en Bobi
Nescio_Dichtertje	723	2	9	n	sg	MISC	een wandtekst van z'n tante in Velp
Nescio_Dichtertje	726	24	26	n	sg	MISC	een aardigheidje
Nescio_Dichtertje	727	9	11	fm	pl	PER.misc	de menschen
Nescio_Dichtertje	727	11	13	n	pl	MISC	de lichten
Nescio_Dichtertje	728	5	7	n	pl	OBJ	de gaslantaarns, ze
Nescio_Dichtertje	728	10	12	n	sg	LOC.lijn	de gracht
Nescio_Dichtertje	729	2	4	n	sg	OBJ	de sneeuw, ze
Nescio_Dichtertje	729	9	11	n	pl	OBJ	kleine voorjaarsvlokjes
Nescio_Dichtertje	729	17	18	n	sg	LOC.lijn	straat
Nescio_Dichtertje	730	5	7	n	pl	OBJ	de zomerregens, die
Nescio_Dichtertje	730	12	19	n	pl	PKM.uit	hun neuzen van niet te rangeeren bohemiens
Nescio_Dichtertje	730	18	19	fm	pl	PER.misc	bohemiens, die, zichzelf
Nescio_Dichtertje	730	27	30	n	sg	OBJ	't versche hooi
Nescio_Dichtertje	731	4	9	n	sg	MISC	de titel van z'n boek, Djengis Kan
Nescio_Dichtertje	731	23	25	n	sg	PKM.in	de gedachte
Nescio_Dichtertje	731	41	43	n	sg	PKM.in	vaag verlangen
Nescio_Dichtertje	731	47	49	n	sg	PKM.uit	haar hart, haar hart, haar, haar hart
Nescio_Dichtertje	733	13	15	n	sg	OBJ	haar stoel, haar stoel, den stoel
Nescio_Dichtertje	737	1	3	n	sg	OBJ	de hagel
Nescio_Dichtertje	738	0	2	n	pl	OBJ	De berkestammen
Nescio_Dichtertje	738	9	10	n	sg	MISC	zilver
Nescio_Dichtertje	739	0	2	n	sg	MISC	De taal
Nescio_Dichtertje	740	0	1	fm	sg	PER.misc	Die
Nescio_Dichtertje	740	1	5	n	pl	OBJ	de werken des Vaders
Nescio_Dichtertje	740	3	5	m	sg	PER.nfic	des Vaders
Nescio_Dichtertje	741	0	2	n	pl	LOC.lijn	De weilanden
Nescio_Dichtertje	742	18	20	n	sg	MISC	de kim
Nescio_Dichtertje	742	27	30	n	sg	MISC	een kouden nevel
Nescio_Dichtertje	744	5	7	fm	pl	PER.misc	de menschen, hun
Nescio_Dichtertje	744	10	12	n	pl	MISC	hun lichten
Nescio_Dichtertje	748	11	12	fm	pl	PER.misc	men
Nescio_Dichtertje	749	2	4	fm	pl	PER.misc	z'n familie
Nescio_Dichtertje	750	16	18	n	pl	MISC	allerlei dingen
Nescio_Dichtertje	751	12	16	n	sg	PKM.in	de ernst des levens
Nescio_Dichtertje	751	14	16	n	sg	MISC	des levens
Nescio_Dichtertje	752	9	11	n	sg	OBJ	een presentexemplaar
Nescio_Dichtertje	752	16	18	n	sg	OBJ	de portefeuille, de portefeuille in Velp
Nescio_Dichtertje	753	11	13	fm	pl	PER.misc	allerlei menschen
Nescio_Dichtertje	756	0	2	n	sg	OBJ	De sneeuw
Nescio_Dichtertje	756	8	10	n	pl	OBJ	de knoppen
Nescio_Dichtertje	757	3	9	n	pl	OBJ	de kruinen van de hooge boomen
Nescio_Dichtertje	757	6	9	n	pl	OBJ	de hooge boomen
Nescio_Dichtertje	759	7	12	n	pl	OBJ	de huizen in 't licht
Nescio_Dichtertje	759	10	12	n	sg	MISC	't licht
Nescio_Dichtertje	759	16	22	n	sg	MISC	den gouden schijn in 't water
Nescio_Dichtertje	759	20	22	n	sg	OBJ	't water, 't water
Nescio_Dichtertje	760	0	2	n	sg	OBJ	Den treurwilg, zijn
Nescio_Dichtertje	760	6	8	n	pl	OBJ	zijn takken, ze, ze
Nescio_Dichtertje	760	27	33	n	sg	MISC	't gele licht in den vijver
Nescio_Dichtertje	760	31	33	n	sg	LOC.water	den vijver, den vijver
Nescio_Dichtertje	761	0	4	n	pl	MISC	De wollige witte wolken, ze, de wolken
Nescio_Dichtertje	761	12	15	n	sg	LOC.heelal	den blauwen hemel, hem
Nescio_Dichtertje	762	2	4	n	pl	OBJ	de treurwilgen
Nescio_Dichtertje	762	15	18	n	pl	OBJ	de klompige huizen, die, ze
Nescio_Dichtertje	762	27	29	n	sg	PKM.in	't verlangen, dat, geluk, verdriet
Nescio_Dichtertje	763	0	1	fm	sg	PER.misc	Je, je, je, je, je
Nescio_Dichtertje	763	2	4	n	sg	LOC.punt	den hoek, een abjecten goren hoek bij een haringstalletje
Nescio_Dichtertje	763	11	13	n	sg	OBJ	een haringstalletje, dat
Nescio_Dichtertje	763	17	19	n	sg	OBJ	gemarineerde haring
Nescio_Dichtertje	763	23	25	n	sg	MISC	een slag
Nescio_Dichtertje	763	26	28	n	pl	PKM.uit	je oogen
Nescio_Dichtertje	763	29	31	n	sg	PKM.uit	je hart
Nescio_Dichtertje	763	34	36	n	sg	OBJ	't goud
Nescio_Dichtertje	763	38	40	n	sg	LOC.water	een zee
Nescio_Dichtertje	763	44	47	m	sg	PER.fic	een klein jongetje, z'n, z'n
Nescio_Dichtertje	763	48	50	n	sg	PKM.uit	z'n neus
Nescio_Dichtertje	763	52	57	n	sg	PKM.uit	den rug van z'n hand
Nescio_Dichtertje	763	55	57	n	sg	PKM.uit	z'n hand
Nescio_Dichtertje	763	61	62	n	sg	LOC.bc	Kakmadam
Nescio_Dichtertje	766	0	5	n	pl	OBJ	De kolen in den haard
Nescio_Dichtertje	766	3	5	n	sg	OBJ	den haard
Nescio_Dichtertje	766	8	9	n	pl	MISC	vlammetjes, hun
Nescio_Dichtertje	766	12	14	n	sg	MISC	hun licht
Nescio_Dichtertje	767	13	14	m	sg	PER.fic	Penning, Penning, een vrind uit z'n jeugd, 'm, ingenieur, 'm, hij, Hij, groote , frissche jongen, z'n, een jongen, Hij, -ie, 'm, Penning, Penning, hem, Hij, hem, 'm
Nescio_Dichtertje	768	6	8	n	sg	PKM.in	z'n jeugd
Nescio_Dichtertje	772	14	15	n	sg	LOC.regio	Zuid-Amerika
Nescio_Dichtertje	772	19	20	n	sg	MISC	iets
Nescio_Dichtertje	772	24	26	n	sg	LOC.lijn	een pier
Nescio_Dichtertje	778	1	9	n	sg	MISC	't schijnsel van de straatlantaarn op 't plafond
Nescio_Dichtertje	778	10	11	fm	sg	PER.misc	je
Nescio_Dichtertje	778	11	16	n	pl	MISC	de schaduwen van de sneeuwvlokjes
Nescio_Dichtertje	778	14	16	n	pl	OBJ	de sneeuwvlokjes, die
Nescio_Dichtertje	783	1	5	n	sg	MISC	een lang vergeten ding
Nescio_Dichtertje	783	8	12	n	sg	LOC.water	eens een breede rivier, die, Zijn
Nescio_Dichtertje	783	17	18	n	sg	LOC.water	zee, zee
Nescio_Dichtertje	784	0	2	n	pl	MISC	Zijn golven
Nescio_Dichtertje	784	3	5	n	sg	MISC	't zonlicht
Nescio_Dichtertje	784	9	11	n	sg	OBJ	het water, het water
Nescio_Dichtertje	784	12	14	n	sg	MISC	het licht
Nescio_Dichtertje	785	1	6	n	sg	LOC.punt	een blauwe en gouden baan
Nescio_Dichtertje	785	7	10	n	sg	OBJ	een klein sleepbootje, 't bootje, zijn, z'n
Nescio_Dichtertje	785	10	13	n	sg	MISC	een langen sleep
Nescio_Dichtertje	786	5	7	n	sg	OBJ	zijn pijp
Nescio_Dichtertje	786	10	12	n	sg	MISC	de lucht, de lucht
Nescio_Dichtertje	786	14	16	n	sg	MISC	de rook
Nescio_Dichtertje	786	25	27	n	sg	LOC.heelal	de ruimte
Nescio_Dichtertje	787	10	16	n	pl	LOC.regio	de velden onder de ontzaggelijke lucht
Nescio_Dichtertje	787	13	16	n	sg	MISC	de ontzaggelijke lucht
Nescio_Dichtertje	788	7	8	n	sg	OBJ	stof
Nescio_Dichtertje	788	9	10	n	sg	LOC.heelal	zon
Nescio_Dichtertje	788	3	12	n	sg	LOC.lijn	een langen weg vol stof en zon en verlatenheid
Nescio_Dichtertje	788	11	12	n	sg	PKM.in	verlatenheid
Nescio_Dichtertje	789	5	7	n	sg	LOC.regio	een weide
Nescio_Dichtertje	789	11	16	n	sg	LOC.punt	een laan van hooge boomen
Nescio_Dichtertje	789	14	16	n	pl	OBJ	hooge boomen
Nescio_Dichtertje	789	32	34	n	sg	MISC	levend goud
Nescio_Dichtertje	789	35	37	n	sg	MISC	blauwe lucht
Nescio_Dichtertje	790	3	5	n	sg	LOC.water	een rivier
Nescio_Dichtertje	790	8	10	n	sg	MISC	de diepte
Nescio_Dichtertje	790	14	16	n	sg	LOC.regio	't Oosten, het Oosten
Nescio_Dichtertje	790	18	20	n	sg	LOC.regio	't Westen, 't Westen
Nescio_Dichtertje	790	28	34	n	sg	MISC	droevig , bleek groen er boven
Nescio_Dichtertje	790	42	44	n	sg	MISC	de duisternis, die
Nescio_Dichtertje	790	49	54	n	pl	LOC.regio	de landen in het Oosten
Nescio_Dichtertje	791	9	11	n	sg	LOC.water	de zee, die
Nescio_Dichtertje	797	3	5	n	sg	MISC	de kunst
Nescio_Dichtertje	797	6	7	n	sg	MISC	iets, dat
Nescio_Dichtertje	799	20	23	n	pl	MISC	enkele gele stipjes
Nescio_Dichtertje	800	0	6	n	sg	OBJ	Een van de spaarzame groote sneeuwvlokken
Nescio_Dichtertje	800	2	6	n	pl	OBJ	de spaarzame groote sneeuwvlokken
Nescio_Dichtertje	802	2	4	n	sg	PKM.uit	zijn hand, z'n hand
Nescio_Dichtertje	802	9	11	n	pl	PKM.uit	z'n vingers
Nescio_Dichtertje	802	12	14	n	sg	PKM.in	de hare
Nescio_Dichtertje	802	15	16	fm	pl	PER.fic	hun
Nescio_Dichtertje	802	15	18	n	sg	PKM.in	hun geheele lengte
Nescio_Dichtertje	803	3	6	n	sg	PKM.in	een wild verlangen
Nescio_Dichtertje	803	17	20	n	pl	OBJ	al haar kleeren, al haar kleeren
Nescio_Dichtertje	804	6	8	n	sg	PKM.uit	één hand
Nescio_Dichtertje	804	11	16	n	sg	OBJ	de leuning van den stoel
Nescio_Dichtertje	806	9	11	n	sg	PKM.in	z'n ontslag
Nescio_Dichtertje	808	9	11	n	sg	OBJ	dien sleutel, Die, 'm, de sleutel, den sleutel, den sleutel
Nescio_Dichtertje	809	3	5	n	sg	OBJ	de straatdeur
Nescio_Dichtertje	810	5	6	fm	pl	PER.misc	jelui
Nescio_Dichtertje	812	4	6	n	sg	OBJ	z'n kast
Nescio_Dichtertje	812	13	15	n	sg	MISC	de nieuwe
Nescio_Dichtertje	815	10	12	n	pl	OBJ	de lucifers
Nescio_Dichtertje	818	2	4	n	pl	PKM.uit	z'n schouders
Nescio_Dichtertje	820	8	10	n	sg	PKM.uit	z'n gezicht
Nescio_Dichtertje	820	27	30	n	sg	MISC	een goede plaats
Nescio_Dichtertje	823	2	4	n	sg	PKM.uit	haar hand
Nescio_Dichtertje	825	3	7	n	sg	MISC	iets in z'n toon, dat
Nescio_Dichtertje	825	5	7	n	sg	PKM.in	z'n toon
Nescio_Dichtertje	828	12	17	f	sg	PER.fic	een meisje van zestien jaar
Nescio_Dichtertje	831	9	11	n	pl	LOC.water	de plassen, die plassen
Nescio_Dichtertje	832	6	9	n	pl	OBJ	de natte vlokken, die
Nescio_Dichtertje	832	17	19	n	sg	MISC	een enkele
Nescio_Dichtertje	833	4	6	n	sg	OBJ	een lantaarn, een lantaarn
Nescio_Dichtertje	833	8	11	n	pl	OBJ	de dikke knoppen, ze
Nescio_Dichtertje	833	12	20	n	sg	OBJ	een van de kleine kastanjeboompjes op de gracht
Nescio_Dichtertje	833	14	20	n	pl	OBJ	de kleine kastanjeboompjes op de gracht
Nescio_Dichtertje	833	22	23	n	pl	OBJ	glinsterlichtjes
Nescio_Dichtertje	834	0	6	n	sg	MISC	Een gele , rechte streep licht
Nescio_Dichtertje	834	8	14	n	sg	OBJ	den stam van boven naar beneden
Nescio_Dichtertje	836	1	3	n	sg	LOC.water	een plas, die
Nescio_Dichtertje	836	9	14	n	sg	MISC	de weerspiegeling van de lucht
Nescio_Dichtertje	836	12	14	n	sg	MISC	de lucht
Nescio_Dichtertje	836	17	22	n	sg	MISC	de weerschijn van een ster
Nescio_Dichtertje	836	20	22	n	sg	LOC.heelal	een ster
Nescio_Dichtertje	836	24	29	n	sg	MISC	een opening tusschen de wolken
Nescio_Dichtertje	837	2	3	fm	sg	PER.misc	je
Nescio_Dichtertje	838	2	9	n	sg	MISC	een sentimenteel Duitsch liedje van 't geluk
Nescio_Dichtertje	838	7	9	n	sg	PKM.in	't geluk, dat
Nescio_Dichtertje	839	4	6	n	sg	LOC.water	zoo'n plas
Nescio_Dichtertje	845	10	11	fm	sg	PER.misc	je
Nescio_Dichtertje	845	10	12	n	pl	PKM.in	je gedachten
Nescio_Dichtertje	846	8	9	n	sg	LOC.bc	Perk
Nescio_Dichtertje	846	17	19	n	sg	LOC.water	een plas
Nescio_Dichtertje	846	22	24	n	sg	MISC	een andere
Nescio_Dichtertje	846	28	29	fm	sg	PER.misc	zich, zich, zich
Nescio_Dichtertje	847	0	5	n	sg	MISC	De natte , zoele wind
Nescio_Dichtertje	849	7	9	fm	sg	PER.misc	een stel, dat, een vulgair stel
Nescio_Dichtertje	851	1	4	n	pl	OBJ	"Der minnen vruchten, die "" vruchten "", die"
Nescio_Dichtertje	851	4	5	fm	sg	PER.misc	ic, ic
Nescio_Dichtertje	852	2	4	f	sg	PER.fic	de dame
Nescio_Dichtertje	852	12	15	n	sg	MISC	de donkere lucht
Nescio_Dichtertje	853	6	8	n	sg	MISC	dat gevoel, dat
Nescio_Dichtertje	854	2	4	n	pl	PKM.uit	haar wangen
Nescio_Dichtertje	856	4	6	n	sg	OBJ	haar stoep
Nescio_Dichtertje	859	8	9	n	sg	OBJ	hoed
Nescio_Dichtertje	859	10	11	n	sg	OBJ	mantel
Nescio_Dichtertje	860	0	5	n	sg	PKM.in	Een groot gevoel van verlatenheid
Nescio_Dichtertje	860	4	5	n	sg	PKM.in	verlatenheid
Nescio_Dichtertje	860	7	9	n	sg	PKM.in	't leven
Nescio_Dichtertje	860	9	11	n	sg	PKM.in	de moeite
Nescio_Dichtertje	864	7	9	n	sg	MISC	deze dood
Nescio_Dichtertje	869	6	8	n	sg	OBJ	den spiegel
Nescio_Dichtertje	869	16	19	n	sg	OBJ	haar zwarte japon
Nescio_Dichtertje	872	2	5	n	sg	PKM.in	haar groote verwarring
Nescio_Dichtertje	874	0	2	n	sg	OBJ	Haar manteltje
Nescio_Dichtertje	874	4	6	n	sg	OBJ	't bed
Nescio_Dichtertje	876	0	2	n	sg	PKM.in	Een gedachte
Nescio_Dichtertje	876	7	9	n	sg	MISC	een vlam
Nescio_Dichtertje	876	20	21	n	sg	MISC	iets
Nescio_Dichtertje	878	3	4	n	sg	MISC	iets
Nescio_Dichtertje	879	7	9	n	sg	OBJ	zijn deur
Nescio_Dichtertje	883	3	10	n	sg	LOC.punt	't leege , donkere , stille huis
Nescio_Dichtertje	884	0	5	n	sg	OBJ	De deur van de voorkamer
Nescio_Dichtertje	884	3	5	n	sg	LOC.punt	de voorkamer
Nescio_Dichtertje	884	18	24	n	sg	MISC	't roode licht van den haard
Nescio_Dichtertje	887	3	5	n	pl	OBJ	de kamers
Nescio_Dichtertje	888	3	6	n	sg	OBJ	de tweede trap
Nescio_Dichtertje	889	1	6	n	sg	MISC	een kier van de slaapkamerdeur
Nescio_Dichtertje	889	4	6	n	sg	OBJ	de slaapkamerdeur
Nescio_Dichtertje	889	7	8	n	sg	MISC	licht
Nescio_Dichtertje	890	3	5	n	sg	OBJ	de deur
Nescio_Dichtertje	892	8	10	n	sg	OBJ	't bed, 't Bed, 't bed, 't bed
Nescio_Dichtertje	892	11	13	n	pl	PKM.uit	zijn knieën
Nescio_Dichtertje	892	15	17	n	sg	OBJ	't kleed
Nescio_Dichtertje	894	1	4	n	sg	MISC	dat eene woord
Nescio_Dichtertje	895	12	14	n	pl	PKM.uit	hun lijven
Nescio_Dichtertje	895	15	17	n	pl	MISC	zingende zonnen
Nescio_Dichtertje	896	2	4	n	sg	PKM.uit	z'n achterhoofd
Nescio_Dichtertje	896	5	7	n	sg	MISC	een plek, daar
Nescio_Dichtertje	896	14	15	n	sg	MISC	Dit, de wraak
Nescio_Dichtertje	897	5	7	n	sg	OBJ	de Kroon
Nescio_Dichtertje	897	10	12	n	sg	MISC	't midden
Nescio_Dichtertje	897	14	16	n	sg	OBJ	een pilaar
Nescio_Dichtertje	898	2	6	n	sg	OBJ	z'n dunne gouden horloge
Nescio_Dichtertje	898	9	11	n	sg	OBJ	't tafeltje
Nescio_Dichtertje	902	0	1	fm	sg	PER.misc	Iemand
Nescio_Dichtertje	902	3	5	n	sg	PKM.uit	z'n schouder
Nescio_Dichtertje	905	5	8	fm	pl	PER.fic	Bonger en Graafland, ze, jelui
Nescio_Dichtertje	907	5	10	n	sg	LOC.punt	't midden van de kamer
Nescio_Dichtertje	908	0	2	n	sg	PKM.uit	Z'n linkerarm
Nescio_Dichtertje	908	4	6	n	sg	PKM.uit	z'n lijf
Nescio_Dichtertje	908	7	9	n	sg	PKM.uit	de vuist
Nescio_Dichtertje	908	19	21	n	sg	PKM.uit	den wijsvinger
Nescio_Dichtertje	909	2	9	n	sg	MISC	een zwakke geur van lelietjes van dalen
Nescio_Dichtertje	909	6	9	n	pl	OBJ	lelietjes van dalen
Nescio_Dichtertje	909	14	17	n	sg	OBJ	een blauwe haarspeld
Nescio_Dichtertje	918	2	7	n	sg	OBJ	een laken van 't bed
Nescio_Dichtertje	929	1	3	f	pl	PER.misc	alle vrouwen, alle jonge vrouwen, Alle
Nescio_Dichtertje	934	1	3	n	sg	OBJ	dat laken, 't laken
Nescio_Dichtertje	937	0	2	fm	pl	PER.misc	De anderen, Ze
Nescio_Dichtertje	940	2	4	n	sg	PKM.uit	z'n hand
Nescio_Dichtertje	940	5	7	n	sg	PKM.uit	z'n schouder
Nescio_Dichtertje	941	5	7	n	sg	PKM.uit	je arm, De arm
Nescio_Dichtertje	943	3	5	n	sg	OBJ	dien stoel
Nescio_Dichtertje	945	2	4	n	pl	OBJ	z'n kleeren, elkaar, z'n kleeren
Nescio_Dichtertje	945	12	14	n	pl	OBJ	de stoelen
Nescio_Dichtertje	949	0	7	fm	pl	PER.misc	Die lui daar in Delft of Oldenzaal
Nescio_Dichtertje	949	8	10	n	sg	MISC	schitterend gelijk
Nescio_Dichtertje	950	6	8	n	sg	PKM.uit	z'n hoofd
Nescio_Dichtertje	951	6	9	n	pl	PKM.in	z'n verzamelde gedichten
Nescio_Dichtertje	951	12	14	n	sg	MISC	een inleiding
Nescio_Dichtertje	951	19	21	n	sg	MISC	een ander
Nescio_Dichtertje	952	0	2	m	sg	PER.nfic	't Fretje, dat, financieel redacteur van de Provinciale Arnhemsche en Geldersche Courant, ie, -ie, ie, -ie
Nescio_Dichtertje	952	11	14	n	sg	ORG.com	de Provinciale Arnhemsche
Nescio_Dichtertje	952	15	17	n	sg	ORG.com	Geldersche Courant
Nescio_Dichtertje	953	22	30	n	sg	MISC	een gesprek over 't dichtertje en z'n werk
Nescio_Dichtertje	955	11	18	n	sg	LOC.punt	de Nederlandsch Hervormde kerk aan den Boezemsingel
Nescio_Dichtertje	955	16	18	n	sg	LOC.punt	den Boezemsingel
Nescio_Dichtertje	955	23	24	n	sg	LOC.bc	Rotterdam, Rotterdam, deze wanstaltige stad
Nescio_Dichtertje	955	32	34	n	sg	MISC	een ander
Nescio_Dichtertje	956	12	17	n	sg	LOC.punt	den rand van den afgrond
Nescio_Dichtertje	956	15	17	n	sg	LOC.regio	den afgrond
Nescio_Dichtertje	958	3	6	n	sg	LOC.punt	kantoor in Rotterdam
Nescio_Dichtertje	958	7	9	m	sg	PER.fic	haar baas, dezen éénen man
Nescio_Dichtertje	958	10	12	n	sg	PKM.in	haar geschiedenis
Nescio_Dichtertje	959	6	8	fm	sg	PER.misc	een Rotterdammer
Nescio_Dichtertje	961	2	4	n	sg	MISC	een nadeel
Nescio_Dichtertje	962	3	5	fm	sg	PER.fic	haar kindje
Nescio_Dichtertje	962	17	19	n	sg	PKM.in	haar leven
Nescio_Dichtertje	963	2	3	n	sg	MISC	staatsexamen
Nescio_Dichtertje	963	7	9	n	pl	PKM.in	de rechten
Nescio_Dichtertje	963	12	17	n	sg	OBJ	't geld van haar pa
Nescio_Dichtertje	964	3	5	n	pl	OBJ	de letteren
Nescio_Dichtertje	967	0	1	fm	pl	PER.misc	Zij, die
Nescio_Dichtertje	967	10	12	n	sg	PKM.in	de last
